Well_id,BOREHOLE-DEPTH.M,CALI_COMP.INCHES,GR_COMP.GAPI,NPHI_COMP.V/V,RHOB_COMP.G/C3,RT_COMP.OHMM,SP_COMP.MV,TVDSS_COMP.M,TVD_COMP.M
Gabo-13,2148.84,12.5916,45.9541,0.296842,2.1575,5.3997,-5.6568,2134.7582,2148.5582
Gabo-13,2148.9924,12.6357,41.5613,0.303158,2.1459,5.3734,-5.5474,2134.9105,2148.7105
Gabo-13,2149.1448,12.6874,37.2405,0.288802,2.1397,5.3457,-5.4211,2135.0629,2148.8629
Gabo-13,2149.2972,12.6971,34.9613,0.263693,2.1391,5.3237,-5.4736,2135.2153,2149.0153
Gabo-13,2149.4496,12.6636,34.9498,0.243521,2.1411,5.3153,-5.6512,2135.3677,2149.1677
Gabo-13,2149.602,12.6208,36.4767,0.231431,2.1436,5.3307,-5.8712,2135.5201,2149.3201
Gabo-13,2149.7544,12.6168,38.4335,0.223435,2.1448,5.3869,-6.1272,2135.6724,2149.4724
Gabo-13,2149.9068,12.6334,42.4306,0.219784,2.1438,5.5018,-6.3953,2135.8248,2149.6248
Gabo-13,2150.0592,12.7011,47.6392,0.227954,2.1424,5.6767,-6.7089,2135.9772,2149.7772
Gabo-13,2150.2116,12.8244,52.975,0.247401,2.1433,5.9044,-7.0137,2136.1296,2149.9296
Gabo-13,2150.364,12.9925,57.7257,0.268571,2.1477,6.1729,-7.24,2136.282,2150.082
Gabo-13,2150.5164,13.3755,59.3168,0.285066,2.1581,6.4534,-7.4276,2136.4343,2150.2343
Gabo-13,2150.6688,13.7053,58.7286,0.305101,2.1794,6.706,-7.4964,2136.5867,2150.3867
Gabo-13,2150.8212,13.8411,57.3221,0.325258,2.211,6.9025,-7.6165,2136.7391,2150.5391
Gabo-13,2150.9736,13.7873,55.5446,0.332328,2.2458,7.0256,-7.9191,2136.8915,2150.6915
Gabo-13,2151.126,13.6833,52.0158,0.320138,2.2729,7.067,-8.1534,2137.0439,2150.8439
Gabo-13,2151.2784,13.6403,48.3132,0.296786,2.2871,7.0485,-8.3239,2137.1962,2150.9962
Gabo-13,2151.4308,13.4899,46.1,0.272992,2.2868,6.9875,-8.4194,2137.3486,2151.1486
Gabo-13,2151.5832,13.1489,46.1789,0.25692,2.272,6.8959,-8.3957,2137.501,2151.301
Gabo-13,2151.7356,12.8525,49.4086,0.252338,2.2479,6.8012,-8.3184,2137.6534,2151.4534
Gabo-13,2151.888,12.7728,55.86,0.250953,2.2269,6.7361,-8.1992,2137.8058,2151.6058
Gabo-13,2152.0404,12.829,61.9415,0.251486,2.2167,6.7181,-8.232,2137.9581,2151.7581
Gabo-13,2152.1928,12.957,64.7791,0.261621,2.2171,6.7469,-8.5095,2138.1105,2151.9105
Gabo-13,2152.3452,13.1527,61.8723,0.284723,2.2266,6.8092,-8.783,2138.2629,2152.0629
Gabo-13,2152.4976,13.3433,56.7365,0.304421,2.2471,6.8866,-8.7723,2138.4153,2152.2153
Gabo-13,2152.65,13.3706,52.6104,0.306684,2.2718,6.9715,-8.7276,2138.5677,2152.3677
Gabo-13,2152.8024,13.2157,50.2514,0.290339,2.2858,7.0642,-8.7443,2138.7201,2152.5201
Gabo-13,2152.9548,12.9564,49.6519,0.263015,2.2774,7.1635,-8.578,2138.8724,2152.6724
Gabo-13,2153.1072,12.7876,51.2272,0.239537,2.2544,7.2573,-8.2198,2139.0248,2152.8248
Gabo-13,2153.2596,12.7292,56.3509,0.229358,2.2348,7.3257,-7.9838,2139.1772,2152.9772
Gabo-13,2153.412,12.7817,61.9529,0.234906,2.2254,7.3575,-7.8589,2139.3296,2153.1296
Gabo-13,2153.5644,12.9647,63.5228,0.253994,2.2245,7.3478,-7.6657,2139.482,2153.282
Gabo-13,2153.7168,13.2231,62.8132,0.276034,2.231,7.2902,-7.4892,2139.6343,2153.4343
Gabo-13,2153.8692,13.4375,63.116,0.289689,2.2438,7.1859,-7.3059,2139.7867,2153.5867
Gabo-13,2154.0216,13.5905,64.1185,0.299768,2.2562,7.0367,-7.1025,2139.9391,2153.7391
Gabo-13,2154.174,13.6843,64.6691,0.318134,2.2611,6.8496,-6.9635,2140.0915,2153.8915
Gabo-13,2154.3264,13.5912,64.1064,0.344793,2.2541,6.6513,-6.9344,2140.2439,2154.0439
Gabo-13,2154.4788,13.4391,60.8339,0.358079,2.2333,6.4802,-6.8758,2140.3962,2154.1962
Gabo-13,2154.6312,13.233,56.708,0.346726,2.2055,6.3584,-6.6563,2140.5486,2154.3486
Gabo-13,2154.7836,12.9792,53.7126,0.320867,2.1804,6.293,-6.3745,2140.701,2154.501
Gabo-13,2154.936,12.8961,53.1003,0.303393,2.1627,6.2848,-6.3159,2140.8534,2154.6534
Gabo-13,2155.0884,12.8561,52.0445,0.302257,2.1494,6.3244,-6.4654,2141.0058,2154.8058
Gabo-13,2155.2408,12.8186,48.9965,0.306597,2.1467,6.3857,-6.6138,2141.1582,2154.9582
Gabo-13,2155.3932,12.7996,45.0218,0.30895,2.1601,6.4382,-6.6992,2141.3105,2155.1105
Gabo-13,2155.5456,12.7859,43.5381,0.31173,2.1813,6.4439,-6.7825,2141.4629,2155.2629
Gabo-13,2155.698,12.7914,44.7882,0.317887,2.19,6.3646,-6.8112,2141.6153,2155.4153
Gabo-13,2155.8504,12.8536,46.3436,0.324984,2.1846,6.2012,-6.7289,2141.7677,2155.5677
Gabo-13,2156.0028,12.9948,47.1107,0.335677,2.1772,5.9659,-6.6014,2141.9201,2155.7201
Gabo-13,2156.1552,13.2299,46.8555,0.350525,2.1753,5.6711,-6.4986,2142.0724,2155.8724
Gabo-13,2156.3076,13.8454,47.2311,0.352804,2.1705,5.3523,-6.3299,2142.2248,2156.0248
Gabo-13,2156.46,14.4289,49.0722,0.344734,2.1639,5.044,-6.0957,2142.3772,2156.1772
Gabo-13,2156.6124,14.9352,52.1645,0.337763,2.1617,4.7784,-5.8186,2142.5296,2156.3296
Gabo-13,2156.7648,15.5382,55.9043,0.340169,2.164,4.5954,-5.5657,2142.682,2156.482
Gabo-13,2156.9172,15.6001,55.8604,0.351842,2.166,4.5334,-5.4989,2142.8343,2156.6343
Gabo-13,2157.0696,15.4481,53.6104,0.347239,2.1652,4.5847,-5.4854,2142.9867,2156.7867
Gabo-13,2157.222,15.392,51.9793,0.312835,2.1619,4.7115,-5.5544,2143.1391,2156.9391
Gabo-13,2157.3744,15.4388,52.4782,0.261572,2.1583,4.8812,-5.9423,2143.2915,2157.0915
Gabo-13,2157.5268,15.0253,55.2596,0.230922,2.1603,5.0697,-6.5399,2143.4439,2157.2439
Gabo-13,2157.6792,14.3833,57.4236,0.247778,2.1701,5.2524,-6.5914,2143.5963,2157.3963
Gabo-13,2157.8316,14.0538,58.6081,0.285958,2.182,5.4122,-6.2923,2143.7486,2157.5486
Gabo-13,2157.984,14.2193,58.9609,0.313603,2.1916,5.5367,-6.2365,2143.901,2157.701
Gabo-13,2158.1364,14.5481,57.0032,0.324089,2.2,5.6198,-6.495,2144.0534,2157.8534
Gabo-13,2158.2888,14.5394,53.1009,0.313787,2.2069,5.6878,-6.8274,2144.2058,2158.0058
Gabo-13,2158.4412,14.1977,47.9607,0.279147,2.2096,5.7681,-7.1565,2144.3582,2158.1582
Gabo-13,2158.5936,13.7344,42.5775,0.229726,2.2083,5.8613,-7.3109,2144.5105,2158.3105
Gabo-13,2158.746,13.5,39.0716,0.189417,2.2062,5.9469,-7.0616,2144.6629,2158.4629
Gabo-13,2158.8984,13.3529,42.0868,0.177242,2.2044,6.0035,-6.7836,2144.8153,2158.6153
Gabo-13,2159.0508,13.1761,48.7733,0.191317,2.2008,6.0227,-6.811,2144.9677,2158.7677
Gabo-13,2159.2032,13.0018,55.2183,0.217853,2.1974,6.0017,-6.8862,2145.1201,2158.9201
Gabo-13,2159.3556,12.9044,57.9997,0.239051,2.1982,5.944,-6.6707,2145.2725,2159.0725
Gabo-13,2159.508,12.8756,59.1377,0.241092,2.1989,5.8677,-6.5088,2145.4248,2159.2248
Gabo-13,2159.6604,12.845,61.4898,0.230728,2.1948,5.7878,-6.5449,2145.5772,2159.3772
Gabo-13,2159.8128,12.8171,66.2516,0.223467,2.1856,5.7222,-6.5847,2145.7296,2159.5296
Gabo-13,2159.9652,12.8229,73.66,0.228842,2.1733,5.6929,-6.4896,2145.882,2159.682
Gabo-13,2160.1176,12.7924,76.3612,0.241597,2.1637,5.7113,-6.3246,2146.0344,2159.8344
Gabo-13,2160.27,12.7136,72.9496,0.250709,2.1611,5.7654,-6.0959,2146.1867,2159.9867
Gabo-13,2160.4224,12.6443,68.2849,0.256107,2.1635,5.8256,-5.7482,2146.3391,2160.1391
Gabo-13,2160.5748,12.6302,67.0438,0.25671,2.1664,5.8712,-5.414,2146.4915,2160.2915
Gabo-13,2160.7272,12.6661,74.5715,0.243934,2.1667,5.901,-5.4407,2146.6439,2160.4439
Gabo-13,2160.8796,12.7669,83.8731,0.232747,2.1646,5.9115,-5.7382,2146.7963,2160.5963
Gabo-13,2161.032,12.8903,90.7996,0.241165,2.163,5.9038,-6.0723,2146.9487,2160.7487
Gabo-13,2161.1844,12.9938,94.52,0.264068,2.1628,5.8821,-6.3744,2147.101,2160.901
Gabo-13,2161.3368,13.0455,94.1194,0.280671,2.16,5.8518,-6.6434,2147.2534,2161.0534
Gabo-13,2161.4892,13.0534,94.2181,0.296253,2.1504,5.83,-6.7952,2147.4058,2161.2058
Gabo-13,2161.6416,13.0092,96.2203,0.322267,2.1371,5.8267,-6.842,2147.5582,2161.3582
Gabo-13,2161.794,12.9342,97.6915,0.351386,2.124,5.8432,-6.8876,2147.7106,2161.5106
Gabo-13,2161.9464,12.9059,92.913,0.361048,2.1148,5.8824,-6.9768,2147.8629,2161.6629
Gabo-13,2162.0988,12.9695,85.2302,0.337489,2.1166,5.9431,-6.9619,2148.0153,2161.8153
Gabo-13,2162.2512,13.074,79.9885,0.293142,2.1293,5.995,-6.8119,2148.1677,2161.9677
Gabo-13,2162.4036,13.1899,80.2583,0.255178,2.1482,6.006,-6.6637,2148.3201,2162.1201
Gabo-13,2162.556,13.3108,88.6476,0.249041,2.1684,5.9537,-6.6426,2148.4725,2162.2725
Gabo-13,2162.7084,13.3859,97.037,0.272862,2.1834,5.823,-6.7193,2148.6249,2162.4249
Gabo-13,2162.8608,13.4216,101.6875,0.298515,2.1912,5.615,-6.8975,2148.7772,2162.5772
Gabo-13,2163.0132,13.4186,103.7468,0.313092,2.1963,5.3367,-7.1088,2148.9296,2162.7296
Gabo-13,2163.1656,13.3722,105.1453,0.322912,2.2051,5.0012,-7.1484,2149.082,2162.882
Gabo-13,2163.318,13.4008,111.0091,0.336869,2.222,4.6293,-6.8331,2149.2344,2163.0344
Gabo-13,2163.4704,13.3664,118.8111,0.350693,2.2457,4.2208,-6.3807,2149.3868,2163.1868
Gabo-13,2163.6228,13.2956,123.9682,0.362507,2.2702,3.7723,-5.9982,2149.5391,2163.3391
Gabo-13,2163.7752,13.2727,124.4624,0.38458,2.286,3.299,-5.452,2149.6915,2163.4915
Gabo-13,2163.9276,13.2808,125.0175,0.430838,2.2806,2.8356,-4.2137,2149.8439,2163.6439
Gabo-13,2164.08,13.2792,126.0469,0.475322,2.2509,2.4006,-2.636,2149.9963,2163.7963
Gabo-13,2164.2324,13.2937,125.8137,0.502371,2.1989,1.9989,-1.271,2150.1487,2163.9487
Gabo-13,2164.3848,13.312,124.3575,0.527662,2.1334,1.6486,-0.3032,2150.3011,2164.1011
Gabo-13,2164.5372,13.183,125.0724,0.575606,2.0744,1.3922,0.2776,2150.4534,2164.2534
Gabo-13,2164.6896,13.0286,131.4752,0.630208,2.0402,1.2575,0.4903,2150.6058,2164.4058
Gabo-13,2164.842,13.1943,138.3284,0.654057,2.0309,1.2301,0.443,2150.7582,2164.5582
Gabo-13,2164.9944,13.8581,141.8395,0.642018,2.0319,1.2798,0.2319,2150.9106,2164.7106
Gabo-13,2165.1468,15.0912,140.7421,0.624652,2.0218,1.3731,-0.0454,2151.063,2164.863
Gabo-13,2165.2992,15.8433,138.3986,0.623662,1.9959,1.4812,-0.1566,2151.2154,2165.0154
Gabo-13,2165.4516,15.7926,133.2678,0.625474,1.9844,1.59,-0.0433,2151.3677,2165.1677
Gabo-13,2165.604,15.3829,126.3025,0.624714,2.0115,1.6959,0.0942,2151.5201,2165.3201
Gabo-13,2165.7564,15.3166,121.4086,0.624732,2.0731,1.806,0.045,2151.6725,2165.4725
Gabo-13,2165.9088,15.3074,120.8493,0.604727,2.1361,1.9525,-0.1169,2151.8249,2165.6249
Gabo-13,2166.0612,15.0943,121.2558,0.558034,2.1797,2.176,-0.3213,2151.9773,2165.7773
Gabo-13,2166.2136,14.542,118.4452,0.496596,2.2041,2.5055,-0.6411,2152.1296,2165.9296
Gabo-13,2166.366,13.5725,109.1287,0.434911,2.2187,2.9511,-1.3062,2152.282,2166.082
Gabo-13,2166.5184,12.9935,92.9686,0.380753,2.2376,3.4813,-2.5898,2152.4344,2166.2344
Gabo-13,2166.6708,12.7443,80.8073,0.327398,2.2618,4.0191,-4.1142,2152.5868,2166.3868
Gabo-13,2166.8232,12.591,72.6066,0.278788,2.278,4.5038,-5.4084,2152.7392,2166.5392
Gabo-13,2166.9756,12.4603,64.7776,0.249358,2.2728,4.9004,-6.3455,2152.8916,2166.6916
Gabo-13,2167.128,12.4183,57.7249,0.250264,2.2437,5.18,-7.0675,2153.0439,2166.8439
Gabo-13,2167.2804,12.4145,58.1998,0.274571,2.2022,5.3307,-7.6086,2153.1963,2166.9963
Gabo-13,2167.4328,12.4151,62.4499,0.301929,2.1616,5.3689,-7.8556,2153.3487,2167.1487
Gabo-13,2167.5852,12.4277,66.8984,0.314046,2.1311,5.322,-7.904,2153.5011,2167.3011
Gabo-13,2167.7376,12.4909,73.8175,0.307806,2.1206,5.2325,-8.0098,2153.6535,2167.4535
Gabo-13,2167.89,12.6262,80.6146,0.306758,2.143,5.1596,-7.9516,2153.8059,2167.6059
Gabo-13,2168.0424,12.728,84.2482,0.316005,2.2007,5.1174,-7.6625,2153.9582,2167.7582
Gabo-13,2168.1948,12.7276,85.1453,0.325955,2.2759,5.0922,-7.2718,2154.1106,2167.9106
Gabo-13,2168.3472,12.5986,86.6249,0.327622,2.3345,5.0733,-6.9215,2154.263,2168.063
Gabo-13,2168.4996,12.4545,85.5561,0.315601,2.3512,5.0559,-6.8177,2154.4158,2168.2158
Gabo-13,2168.652,12.3648,83.9204,0.302421,2.3289,5.0385,-6.9316,2154.5678,2168.3678
Gabo-13,2168.8044,12.3301,82.1317,0.305518,2.2844,5.0227,-7.0873,2154.7201,2168.5201
Gabo-13,2168.9568,12.3328,78.1966,0.332056,2.2412,5.0148,-7.1152,2154.8725,2168.6725
Gabo-13,2169.1092,12.3332,78.0683,0.36563,2.2243,5.0251,-6.9613,2155.0249,2168.8249
Gabo-13,2169.2616,12.3276,80.322,0.3841,2.2257,5.0543,-6.8058,2155.1773,2168.9773
Gabo-13,2169.414,12.3227,81.0733,0.385842,2.2279,5.0878,-6.7557,2155.3297,2169.1297
Gabo-13,2169.5664,12.3229,77.4758,0.371818,2.2211,5.0859,-6.7046,2155.4821,2169.2821
Gabo-13,2169.7188,12.3289,69.3974,0.331345,2.2014,4.9862,-6.4405,2155.6344,2169.4344
Gabo-13,2169.8712,12.3341,65.1404,0.29289,2.1769,4.7942,-6.023,2155.7868,2169.5868
Gabo-13,2170.0236,12.4213,67.9403,0.299521,2.153,4.532,-5.4241,2155.9392,2169.7392
Gabo-13,2170.176,12.6976,77.2898,0.361777,2.121,4.2056,-4.5077,2156.0916,2169.8916
Gabo-13,2170.3284,13.3809,88.7353,0.442926,2.0648,3.8266,-3.3556,2156.244,2170.044
Gabo-13,2170.4808,13.9058,98.943,0.507737,2.0051,3.4323,-2.3519,2156.3963,2170.1963
Gabo-13,2170.6332,14.1173,105.5064,0.547271,1.9841,3.0853,-1.5573,2156.5487,2170.3487
Gabo-13,2170.7856,14.1578,107.3018,0.567631,2.0263,2.8299,-0.8805,2156.7011,2170.5011
Gabo-13,2170.938,14.3556,104.5105,0.587875,2.1169,2.6732,-0.3694,2156.8535,2170.6535
Gabo-13,2171.0904,14.4787,102.9759,0.621684,2.196,2.5951,-0.0537,2157.0059,2170.8059
Gabo-13,2171.2428,14.5403,104.7694,0.633179,2.2386,2.5807,0.0871,2157.1583,2170.9583
Gabo-13,2171.3952,14.5302,108.7667,0.622164,2.2522,2.6216,0.0593,2157.3106,2171.1106
Gabo-13,2171.5476,14.2352,112.3102,0.619103,2.2452,2.7031,-0.123,2157.463,2171.263
Gabo-13,2171.7,13.6872,112.2216,0.576875,2.2239,2.7996,-0.3527,2157.6154,2171.4154
Gabo-13,2171.8524,13.2967,110.3053,0.50066,2.2028,2.886,-0.5093,2157.7678,2171.5678
Gabo-13,2172.0048,13.4799,107.8868,0.44157,2.1861,2.9472,-0.6039,2157.9202,2171.7202
Gabo-13,2172.1572,14.6442,105.2065,0.433738,2.1584,2.9756,-0.749,2158.0725,2171.8725
Gabo-13,2172.3096,14.7831,104.8788,0.467144,2.1058,2.9687,-0.9779,2158.2249,2172.0249
Gabo-13,2172.462,14.4855,106.2208,0.511943,2.0704,2.922,-1.1006,2158.3773,2172.1773
Gabo-13,2172.6144,14.2573,107.6787,0.55988,2.0892,2.8465,-1.0907,2158.5297,2172.3297
Gabo-13,2172.7668,14.0779,108.1454,0.592464,2.1546,2.7656,-1.0182,2158.6821,2172.4821
Gabo-13,2172.9192,14.2075,107.4586,0.563309,2.2168,2.705,-0.8184,2158.8345,2172.6345
Gabo-13,2173.0716,14.2532,108.1723,0.515294,2.2494,2.6813,-0.5835,2158.9868,2172.7868
Gabo-13,2173.224,14.1783,108.0685,0.487092,2.2556,2.6881,-0.4311,2159.1392,2172.9392
Gabo-13,2173.3764,14.1369,105.2407,0.4861,2.2414,2.7107,-0.3834,2159.2916,2173.0916
Gabo-13,2173.5288,14.2805,105.3665,0.520926,2.2177,2.7398,-0.3708,2159.444,2173.244
Gabo-13,2173.6812,14.3433,108.3932,0.563677,2.2148,2.7738,-0.2925,2159.5964,2173.3964
Gabo-13,2173.8336,14.2714,112.5224,0.578759,2.2387,2.8087,-0.264,2159.7487,2173.5487
Gabo-13,2173.986,14.1041,115.9299,0.555592,2.2666,2.8391,-0.397,2159.9011,2173.7011
Gabo-13,2174.1384,13.8309,113.9557,0.517561,2.269,2.8665,-0.6328,2160.0535,2173.8535
Gabo-13,2174.2908,13.7193,116.8875,0.51034,2.2469,2.9111,-0.922,2160.2059,2174.0059
Gabo-13,2174.4432,13.7055,122.9058,0.53077,2.224,3.006,-1.3008,2160.3583,2174.1583
Gabo-13,2174.5956,13.6241,129.652,0.54345,2.2158,3.1792,-1.8127,2160.5107,2174.3107
Gabo-13,2174.748,13.2866,139.4902,0.518532,2.2294,3.4468,-2.4772,2160.663,2174.463
Gabo-13,2174.9004,12.9805,153.0041,0.466447,2.2676,3.7871,-3.3587,2160.8154,2174.6154
Gabo-13,2175.0528,12.861,164.4277,0.426925,2.3076,4.143,-4.606,2160.9678,2174.7678
Gabo-13,2175.2052,12.8682,168.8598,0.419168,2.3207,4.4727,-6.0483,2161.1202,2174.9202
Gabo-13,2175.3576,12.8845,162.4748,0.432385,2.2959,4.7531,-7.2766,2161.2726,2175.0726
Gabo-13,2175.51,12.8116,154.6445,0.438552,2.2546,4.9621,-8.1371,2161.4249,2175.2249
Gabo-13,2175.6624,12.6986,147.8315,0.429688,2.2199,5.0879,-8.7606,2161.5773,2175.3773
Gabo-13,2175.8148,12.6158,141.0401,0.409137,2.1991,5.1267,-9.2082,2161.7297,2175.5297
Gabo-13,2175.9672,12.6081,133.9767,0.3852,2.1947,5.092,-9.46,2161.8821,2175.6821
Gabo-13,2176.1196,12.6064,129.9598,0.374723,2.2111,5.0336,-9.6113,2162.0345,2175.8345
Gabo-13,2176.272,12.6344,128.7354,0.372959,2.2432,4.9948,-9.8524,2162.1868,2175.9868
Gabo-13,2176.4244,12.6997,130.9195,0.363943,2.2733,4.9782,-10.0265,2162.3392,2176.1392
Gabo-13,2176.5768,12.7832,136.4135,0.347306,2.2876,4.9728,-9.9664,2162.4916,2176.2916
Gabo-13,2176.7292,12.8321,137.8882,0.342061,2.2889,4.9735,-9.8706,2162.644,2176.444
Gabo-13,2176.8816,12.8399,130.4683,0.3477,2.2862,4.9742,-9.8632,2162.7964,2176.5964
Gabo-13,2177.034,12.8203,119.5751,0.348748,2.2811,4.976,-9.8372,2162.9488,2176.7488
Gabo-13,2177.1864,12.7841,110.7309,0.341398,2.2758,4.9806,-9.7563,2163.1011,2176.9011
Gabo-13,2177.3388,12.7499,109.3377,0.340228,2.2784,4.9835,-9.7366,2163.2535,2177.0535
Gabo-13,2177.4912,12.6932,111.9861,0.357802,2.2893,4.9827,-9.7476,2163.4059,2177.2059
Gabo-13,2177.6436,12.6464,114.9018,0.381361,2.2983,4.9784,-9.6181,2163.5583,2177.3583
Gabo-13,2177.796,12.6133,117.6496,0.392431,2.2973,4.9652,-9.385,2163.7107,2177.5107
Gabo-13,2177.9484,12.5491,121.5272,0.384479,2.285,4.9267,-9.2614,2163.863,2177.663
Gabo-13,2178.1008,12.5197,122.9661,0.373747,2.2691,4.8434,-9.2113,2164.0154,2177.8154
Gabo-13,2178.2532,12.5502,122.9698,0.380127,2.2564,4.7216,-9.0254,2164.1678,2177.9678
Gabo-13,2178.4056,12.6095,122.4816,0.406087,2.2542,4.5786,-8.5729,2164.3202,2178.1202
Gabo-13,2178.558,12.651,121.2555,0.445632,2.2697,4.4271,-7.8624,2164.4726,2178.2726
Gabo-13,2178.7104,12.7809,119.2702,0.489689,2.2996,4.274,-7.0806,2164.6249,2178.4249
Gabo-13,2178.8628,12.8734,114.8721,0.504096,2.3285,4.1317,-6.4188,2164.7773,2178.5773
Gabo-13,2179.0152,12.9141,109.0659,0.474781,2.3531,4.013,-6.0112,2164.9297,2178.7297
Gabo-13,2179.1676,12.9632,104.3974,0.425599,2.3715,3.9321,-5.873,2165.0821,2178.8821
Gabo-13,2179.32,13.02,109.5749,0.400364,2.3706,3.9081,-5.8557,2165.2345,2179.0345
Gabo-13,2179.4724,13.0755,118.8149,0.396143,2.3629,3.9379,-5.9929,2165.3868,2179.1868
Gabo-13,2179.6248,13.115,125.0841,0.390054,2.3622,4.0042,-6.3592,2165.5392,2179.3392
Gabo-13,2179.7772,13.1249,125.9417,0.378359,2.3669,4.0908,-6.9117,2165.6916,2179.4916
Gabo-13,2179.9296,13.0915,125.717,0.375493,2.3653,4.183,-7.525,2165.844,2179.644
Gabo-13,2180.082,13.076,124.6738,0.379665,2.3528,4.2707,-8.1412,2165.9964,2179.7964
Gabo-13,2180.2344,13.0805,122.9232,0.383861,2.336,4.351,-8.6872,2166.1488,2179.9488
Gabo-13,2180.3868,13.0949,122.9373,0.388312,2.3232,4.4208,-9.0557,2166.3011,2180.1011
Gabo-13,2180.5392,13.1366,132.1602,0.393652,2.3174,4.4715,-9.1879,2166.4535,2180.2535
Gabo-13,2180.6916,13.1572,139.3322,0.396819,2.3104,4.4977,-9.2464,2166.6059,2180.4059
Gabo-13,2180.844,13.1905,139.7067,0.412156,2.3003,4.5111,-9.4491,2166.7583,2180.5583
Gabo-13,2180.9964,13.2411,135.4161,0.435077,2.2929,4.5281,-9.7314,2166.9107,2180.7107
Gabo-13,2181.1488,13.2525,130.8879,0.436105,2.2922,4.5599,-9.8939,2167.063,2180.863
Gabo-13,2181.3012,13.222,124.2184,0.412355,2.2956,4.6021,-10.0805,2167.2154,2181.0154
Gabo-13,2181.4536,13.1537,118.1435,0.385838,2.3017,4.6426,-10.3519,2167.3678,2181.1678
Gabo-13,2181.606,13.0846,115.172,0.37095,2.3095,4.6938,-10.5863,2167.5202,2181.3202
Gabo-13,2181.7584,13.0749,116.4591,0.371656,2.3162,4.7845,-10.6843,2167.6726,2181.4726
Gabo-13,2181.9108,13.0631,122.2458,0.382241,2.3197,4.9188,-10.7234,2167.8249,2181.6249
Gabo-13,2182.0632,12.9895,128.9091,0.384519,2.3223,5.0584,-10.8273,2167.9773,2181.7773
Gabo-13,2182.2156,12.8679,131.6545,0.383923,2.332,5.1553,-10.92,2168.1297,2181.9297
Gabo-13,2182.368,12.727,126.6628,0.394586,2.3558,5.1735,-10.9066,2168.2821,2182.0821
Gabo-13,2182.5204,12.5581,114.6597,0.406244,2.3853,5.1056,-10.9011,2168.4345,2182.2345
Gabo-13,2182.6728,12.5017,105.682,0.407107,2.388,4.9807,-10.9533,2168.5868,2182.3868
Gabo-13,2182.8252,12.4942,102.1957,0.395984,2.3447,4.8221,-11.0544,2168.7392,2182.5392
Gabo-13,2182.9776,12.4472,103.122,0.380799,2.2661,4.6339,-11.2097,2168.8916,2182.6916
Gabo-13,2183.13,12.43,107.5192,0.377454,2.1913,4.427,-11.3894,2169.044,2182.844
Gabo-13,2183.2824,12.43,112.5043,0.387269,2.1508,4.2513,-11.4596,2169.1964,2182.9964
Gabo-13,2183.4348,12.43,113.7526,0.395179,2.1425,4.1452,-11.2999,2169.3487,2183.1487
Gabo-13,2183.5872,12.4337,111.0302,0.392533,2.1505,4.1155,-11.1043,2169.5011,2183.3011
Gabo-13,2183.7396,12.4544,111.1797,0.381562,2.1566,4.1448,-11.2563,2169.6535,2183.4535
Gabo-13,2183.892,12.519,115.9076,0.366502,2.1517,4.1953,-11.5398,2169.8059,2183.6059
Gabo-13,2184.0444,12.5799,119.088,0.365783,2.1491,4.242,-11.7137,2169.9583,2183.7583
Gabo-13,2184.1968,12.6053,118.2598,0.384528,2.1662,4.2833,-11.8087,2170.1106,2183.9106
Gabo-13,2184.3492,12.5872,114.6746,0.399717,2.2042,4.3388,-11.8929,2170.263,2184.063
Gabo-13,2184.5016,12.5832,112.6255,0.38651,2.2349,4.4468,-11.8977,2170.4154,2184.2154
Gabo-13,2184.654,12.5972,111.3139,0.362442,2.2444,4.6143,-11.8462,2170.5678,2184.3678
Gabo-13,2184.8064,12.6111,107.6451,0.338554,2.2425,4.8282,-11.8505,2170.7202,2184.5202
Gabo-13,2184.9588,12.6093,98.3659,0.308322,2.2429,5.0616,-11.9338,2170.8726,2184.6726
Gabo-13,2185.1112,12.6465,88.7535,0.28211,2.2516,5.2609,-11.9161,2171.0249,2184.8249
Gabo-13,2185.2636,12.7878,82.8925,0.276983,2.2764,5.4073,-11.7772,2171.1773,2184.9773
Gabo-13,2185.416,13.0059,78.5164,0.289388,2.312,5.4968,-11.6264,2171.3297,2185.1297
Gabo-13,2185.5684,13.2429,72.2497,0.304996,2.3379,5.5178,-11.5055,2171.4821,2185.2821
Gabo-13,2185.7208,13.3972,63.5294,0.314001,2.3322,5.4588,-11.3727,2171.6345,2185.4345
Gabo-13,2185.8732,13.2283,54.9547,0.310229,2.3018,5.3308,-11.3006,2171.7868,2185.5868
Gabo-13,2186.0256,12.8676,48.6766,0.29159,2.2645,5.1677,-11.248,2171.9392,2185.7392
Gabo-13,2186.178,12.5229,45.8798,0.265788,2.233,5.0064,-11.1094,2172.0916,2185.8916
Gabo-13,2186.3304,12.3931,47.6765,0.253155,2.2156,4.877,-10.895,2172.244,2186.044
Gabo-13,2186.4828,12.4141,52.6895,0.263531,2.2082,4.7836,-10.7219,2172.3964,2186.1964
Gabo-13,2186.6352,12.4401,57.7096,0.286638,2.2027,4.7104,-10.6912,2172.5487,2186.3487
Gabo-13,2186.7876,12.4228,60.743,0.304048,2.1951,4.6387,-10.7715,2172.7011,2186.5011
Gabo-13,2186.94,12.4161,60.4878,0.298374,2.1869,4.5577,-10.8538,2172.8535,2186.6535
Gabo-13,2187.0924,12.4987,59.6844,0.27254,2.1821,4.4823,-10.9953,2173.0059,2186.8059
