depth_m,gamma_ray_api,NP,PHIE,density_gcc,resistivity_ohmm,micro_resistivity_ohmm,SWE,VCL,FACIES,SW_RBB,PERM_ARI_5NN,PERM_GEO_5NN,PHIT,NTG_15_35,LOGPERM_ARI,LOGPERM_GEO,caliper_in
1850.7457,42.082000732,0.2520309985,0.2488249987,2.1900000572,2.617000103,2.485699892,0.6446999907,0.0843999982,9.0,0.6446999907,3113.217041,3092.0515137,0.2722199857,1.0,3.493206501,3.4902436733,8.5
1850.8981,41.370800018,0.2587270141,0.2521719933,2.1900000572,2.5866999626,2.4639999866,0.6502000093,0.0781000033,9.0,0.6502000093,3260.2502441,3244.4436035,0.273822993,1.0,3.513229847,3.5111191273,8.5
1851.0505,41.573501587,0.2495580018,0.2478130013,2.1912000179,2.5423998833,2.4421999454,0.6657000184,0.0798999965,9.0,0.6657000184,3471.032959,3352.5146484,0.269957006,1.0,3.6395061016,3.5253705978,8.5
1851.2029,41.775901794,0.2331019938,0.241061002,2.1916999817,2.4981000423,2.4203000069,0.6890000105,0.0813999996,7.0,0.6890000105,3473.0319824,3354.5693359,0.2636139989,1.0,3.5407087803,3.5256369114,8.5
1851.3553,42.050498962,0.231941998,0.2417239994,2.1918001175,2.4539999962,2.393599987,0.6985999942,0.0789000019,7.0,0.6985999942,3471.032959,3352.5146484,0.2635700107,1.0,3.5404586792,3.5253705978,8.5
1851.5077,42.667999268,0.2349919975,0.2386869937,2.1932001114,2.410900116,2.3434998989,0.7030000091,0.0873999968,7.0,0.7030000091,3473.2619629,3354.7670898,0.2628880143,1.0,3.540730238,3.5256550312,8.5
1851.6601,43.290500641,0.2431959957,0.2351630032,2.1918001175,2.3678998947,2.293200016,0.7103000283,0.0951000005,7.0,0.7103000283,3501.0432129,3749.5908203,0.2615010142,1.0,3.54801142215,3.5739839077,8.5
1851.8125,43.912601471,0.2358350009,0.2335969955,2.198499918,2.3248999119,2.2428998947,0.7233999968,0.0952000022,7.0,0.7233999968,3487.1525879,3367.10791015,0.2599680126,1.0,3.5442025661,3.5288593769,8.5
1851.9649,44.070701599,0.2350399941,0.2366549969,2.1956999302,2.2221999168,2.1656000614,0.7427999973,0.0901999995,7.0,0.7427999973,3501.0432129,3379.4487305,0.2616449893,1.0,3.5442025661,3.5288593769,8.5
1852.1173,44.159900665,0.2449160069,0.2376819998,2.1891000271,2.110699892,2.0843999386,0.7468000054,0.1027000025,7.0,0.7468000054,3562.9633789,3538.4829102,0.2661390007,1.0,3.5518202782,3.5488259792,8.5
1852.2697,44.247299194,0.2502050102,0.2412890047,2.1844000816,1.9990999699,2.0030999184,0.7613999844,0.1035000011,7.0,0.7613999844,3059.6870117,3037.3059082,0.269957006,1.0,,,8.5
1852.4221,45.045898438,0.2515400052,0.2382159978,2.1860001087,1.9185999632,1.9372999668,0.7821999788,0.1106000021,7.0,0.7821999788,,,0.2688339949,1.0,,,8.5
1852.5745,46.324199677,0.2414029986,0.2405129969,2.1874001026,1.8592000008,1.8818999529,0.8120999932,0.0953999981,7.0,0.8120999932,,,0.2669180036,1.0,,,8.5
1852.7269,47.625,0.2312179953,0.2456970066,2.1886000633,1.8006999493,1.8270000219,0.8399999738,0.0734999999,7.0,0.8399999738,,,0.2660489976,1.0,,,8.5
1852.8793,49.382801056,0.2405200005,0.2602010071,2.165899992,1.7272000313,1.7527999878,0.8213999867,0.0692000017,9.0,0.8213999867,,,0.2793500125,1.0,,,8.5
1853.0317,52.089801788,0.245438993,0.2456970066,2.1517999172,1.6229000092,1.6389000416,0.8291000128,0.0644000024,9.0,0.8291000128,,,0.2878510058,1.0,,,8.5
1853.1841,54.859401703,0.2538030148,0.2512240112,2.1672999859,1.5167000294,1.5221999884,0.8776000142,0.1010000035,9.0,0.8776000142,807.2142334,708.27380371,0.2791759968,1.0,2.9070036411,2.8502151966,8.5
1853.3365,57.6875,0.2475579977,0.242019996,2.1821000576,1.4099999666,1.4070999622,0.9496999979,0.1035000011,9.0,0.9496999979,617.62213135,549.84173584,0.2706640065,1.0,2.7907376289,2.7402467728,8.5
1853.4889,61.582000732,0.2620190084,0.2430739999,2.1712999344,1.2897000313,1.3151999712,0.9732999802,0.1243000031,9.0,0.9732999802,472.24615479,471.27877808,0.2774749994,1.0,2.6741514206,2.6732664108,8.5
1853.6413,65.5625,0.2724860013,0.2699930072,2.1357998848,1.1683000326,1.2250000238,0.9538000226,0.108099997,9.0,0.9538000226,601.43334961,557.46112061,0.2999030054,1.0,2.7791264057,2.7462000847,8.5
1853.7937,69.539100647,0.2934089899,0.2884429991,2.1027998924,1.0470000505,1.1349999905,0.9455000162,0.1185000017,6.0,0.9455000162,1184.3427734,685.44378662,0.3212290108,1.0,3.0734610558,2.8359572887,8.5
1853.9461,73.765602112,0.2912760079,0.309085995,2.0820999146,0.9966999888,1.0951999426,0.942900002,0.0903000012,6.0,0.942900002,1494.9532471,843.27752686,0.3340609968,1.0,3.174567461,2.9259061813,8.5
1854.0985,78.097702026,0.2998029888,0.3077810109,2.0780000687,0.9743999839,1.0755000114,0.9434000254,0.1052000001,6.0,0.9434000254,1179.6090088,652.72698975,0.3368789852,1.0,3.0717670918,2.8147742748,8.5
1854.2509,82.433601379,0.305370003,0.2826789916,2.1357998848,0.954400003,1.057199955,0.9904000163,0.144600004,6.0,0.9904000163,634.69378662,208.01730347,0.3013800085,1.0,2.8028130531,2.3182849884,8.5
1854.4033,84.548797607,0.3088549972,0.2484710068,2.1361000538,0.9545000196,1.0443999767,1.0,0.191200003,6.0,1.0,1188.2333984,343.19900513,0.3013800085,1.0,3.0749502182,2.5355918407,8.5
1854.5557,84.086898804,0.3109430075,0.2181989998,2.1670000553,0.9781000018,1.0376000404,1.0,0.2309000045,6.0,1.0,,,0.2820740044,1.0,,,8.5
1854.7081,83.345703125,0.2998029888,0.2031210065,2.1874001026,1.0041999817,1.0314999819,1.0,0.2390999943,6.0,1.0,,,0.2692649961,1.0,,,8.5
1854.8605,81.435501099,0.2992640138,0.1883050054,2.2074999809,1.0238000154,1.0257999897,1.0,0.2222000062,6.0,1.0,520.38208008,123.60101318,0.257438004,1.0,2.7163221836,2.5355918407,8.5
1855.0129,74.921897888,0.2900789976,0.2031210065,2.2074999809,1.0181000233,1.0211000443,1.0,0.2222000062,6.0,1.0,518.07299805,437.82476807,0.257438004,1.0,2.71439147,2.6412940025,8.5
1855.1653,67.781196594,0.2749199867,0.2031210065,2.2074999809,1.0089999437,1.0164999962,1.0,0.2222000062,6.0,1.0,520.38208008,437.82476807,0.257438004,1.0,2.7163221836,2.6412940025,8.5
1855.3177,60.625,0.2685959935,0.2031210065,2.2074999809,0.9998999834,1.0119999647,1.0,0.1911000013,6.0,1.0,520.85565186,481.0843811,0.257438004,1.0,2.71671772,2.6822214127,8.5
1855.4701,59.793300629,0.2652260065,0.209901005,2.2074999809,0.9987999797,1.0132000446,1.0,0.1626999974,9.0,1.0,518.07299805,479.07830811,0.257438004,1.0,2.71439147,2.6804068089,8.5
1855.6225,60.445301056,0.2667880058,0.2191399932,2.2042000294,0.9995999932,1.0159000158,1.0,0.1529999971,9.0,1.0,514.01062012,475.855896,0.2614470124,1.0,2.7109932899,2.6774933338,8.5
1855.7749,61.179698944,0.2667880058,0.224217996,2.2014000416,1.0004999638,1.018599987,1.0,0.1404999942,9.0,1.0,520.38208008,479.07830811,0.2630690038,1.0,2.7163221836,2.6804068089,8.5
1855.9273,60.136699677,0.2606700063,0.2359199971,2.1902000904,0.9810000062,1.0031000376,1.0,0.1312000006,9.0,1.0,520.85565186,399.42330933,0.2695949972,1.0,2.71671772,2.6015453339,8.5
1856.0797,57.808601379,0.2649529874,0.2406300008,2.182199955,0.9466999769,0.9743000269,1.0,0.1221000031,9.0,1.0,626.95019531,556.38189697,0.2743920088,1.0,2.7972080708,2.7453482151,8.5
1856.2321,55.302700043,0.2721810043,0.2420910001,2.1756999493,0.9103000164,0.9437000155,1.0,0.1221000031,9.0,1.0,877.14508057,776.2824707,0.2783460021,1.0,2.9435772896,2.8905241489,8.5
1856.3845,52.597698212,0.2728390098,0.2463349998,2.1707000732,0.8763999939,0.9162999988,1.0,0.1265999973,9.0,1.0,2436.0126953,2152.1083984,0.2813270092,1.0,3.3866505623,3.332834959,8.5
1856.5369,49.539100647,0.2771559954,0.2580609918,2.1551001072,0.8475999832,0.8953999877,1.0,0.1177999973,9.0,1.0,3067.3037109,3144.0400391,0.2906120121,1.0,3.4867594242,3.4974844456,8.5
1856.6893,46.410198212,0.2743819952,0.2800959945,2.1551001072,0.8197000027,0.8756999969,1.0,0.0790000036,7.0,1.0,3067.3037109,3322.6577148,0.3063049912,1.0,3.4867594242,3.5214877129,8.5
1856.8417,43.328098297,0.281866014,0.2938219905,2.1131000519,0.7943000197,0.8567000031,1.0,0.0780000016,7.0,1.0,3213.7609863,3206.1276855,0.3153870106,1.0,3.5070157051,3.5059828758,8.5
1856.9941,40.802700043,0.2779090106,0.2876969874,2.1224000454,0.7975000143,0.8457999825,1.0,0.0800999999,7.0,1.0,3105.8879395,3097.0883789,0.3098289967,1.0,3.4921865463,3.4909548759,8.5
1857.1465,38.400398254,0.2737750113,0.2827079892,2.1468000412,0.8069000244,0.8367000222,1.0,0.0639000013,7.0,1.0,3067.3037109,3032.3491211,0.3003630042,1.0,3.4867594242,3.4817817211,8.5
1857.2989,35.996101379,0.2681159973,0.2800959945,2.1693000793,0.8162999749,0.8276000023,1.0,0.0639000013,9.0,1.0,2937.8500977,2908.9226074,0.291960001,1.0,3.4680213928,3.4637241364,8.5
1857.4513,35.40140152,0.2555910051,0.2790560126,2.1668000221,0.8203999996,0.8212000132,1.0,0.0639000013,9.0,1.0,3315.6572266,3277.1704102,0.289485991,1.0,3.5205750465,3.5155141354,8.5
1857.6037,35.699699402,0.2557390034,0.2822049856,2.1456999779,0.8219000101,0.8162000179,1.0,0.0403999984,9.0,1.0,3028.5668945,2490.4333496,0.2933520079,1.0,3.4812479019,3.3962855339,8.5
1857.7561,36.111801147,0.2737750113,0.2851330042,2.1456999779,0.8231999874,0.8113999963,1.0,0.0439000018,9.0,1.0,2516.8735352,2071.2526855,0.2972719967,1.0,3.4008426666,3.3161971569,8.5
1857.9085,40.128898621,0.2739680111,0.2807820141,2.1368000507,0.8220999837,0.8079000115,1.0,0.0790000036,7.0,1.0,3268.2490234,3256.5478516,0.3025900126,1.0,3.5143406391,3.5127489567,8.5
1858.0609,48.398399353,0.2908810079,0.2709090114,2.1317999363,0.8184999824,0.8059999943,1.0,0.1216999963,7.0,1.0,3560.7568359,3157.2507324,0.3045220077,1.0,3.5515608788,3.4993276596,8.5
1858.2133,57.593799591,0.299921006,0.2718220055,2.1247000694,0.8141999841,0.8044999838,1.0,0.1342000067,9.0,1.0,2507.361084,2223.5441895,0.3088729978,1.0,3.3990511894,3.3468868732,8.5
1858.3657,64.632797241,0.3121140003,0.2660270035,2.122699976,0.8076000214,0.8022000194,1.0,0.1601999998,9.0,1.0,1050.5922852,983.11297607,0.3102610111,1.0,3.0214335918,2.9926030636,8.5
1858.5181,57.9375,0.3121140003,0.2744539976,2.1124999523,0.7930999994,0.7975000143,1.0,0.1649000049,7.0,1.0,1058.8256836,989.97143555,0.3160269856,1.0,3.0248224735,2.9956207275,8.5
1858.6705,62.066398621,0.3121140003,0.2853240073,2.0873999596,0.7764000297,0.7919999957,1.0,0.1704999954,7.0,1.0,1093.8967285,1022.625,0.3323900104,1.0,3.0389564037,3.0096969604,8.5
1858.8229,59.771499634,0.3198229969,0.3097740114,2.1124999523,0.7598000169,0.7865999937,1.0,0.1162,9.0,1.0,1438.3735352,1336.5373535,0.3160269856,1.0,3.1578574181,3.1259691715,8.5
1858.9753,57.9375,0.3157289922,0.2963719964,2.0880000591,0.7814999819,0.8001999855,1.0,0.126699999,9.0,1.0,1767.7145996,1588.7459717,0.3313489854,1.0,3.2473883629,3.2010242939,8.5
1859.1277,56.273399353,0.2986679971,0.2838760018,2.1124999523,0.8173999786,0.820900023,1.0,0.1164999977,9.0,1.0,2192.0192871,2033.5904541,0.3160269856,1.0,3.3408443928,3.3082635403,8.5
1859.2801,54.617198944,0.2942529917,0.2787210047,2.1210999489,0.8537999988,0.8417999744,1.0,0.1165999994,9.0,1.0,2198.1459961,2040.942749,0.3108960092,1.0,3.3420565128,3.309830904,8.5
1859.4325,54.210899353,0.2788470089,0.2881970108,2.1212999821,0.8715999722,0.8450999856,1.0,0.0808999985,9.0,1.0,2196.0114746,2037.269165,0.3105190098,1.0,3.3416347504,3.3090484142,8.5
1859.5849,54.833999634,0.2862670124,0.2924979925,2.1115999222,0.8741000295,0.8338000178,1.0,0.0864000022,9.0,1.0,2192.0192871,2033.5904541,0.3163540065,1.0,3.3408443928,3.3082635403,8.5
1859.7373,55.666999817,0.2908500135,0.2841660082,2.1175000668,0.8734999895,0.8195000291,1.0,0.1042999998,9.0,1.0,2193.2624512,2036.4133301,0.312947005,1.0,3.3410754204,3.3088452816,8.5
1859.8897,55.651901245,0.2995530069,0.276165992,2.1203000546,0.8644000292,0.8052999973,1.0,0.1279000044,9.0,1.0,2196.0114746,2037.269165,0.3114680052,1.0,3.3416347504,3.3090484142,8.5
1860.0421,54.039100647,0.2897790074,0.2809720039,2.1217000484,0.8392999768,0.7910000086,1.0,0.1068999991,9.0,1.0,2203.3395996,2045.1479492,0.310458988,1.0,3.343095541,3.3107411861,8.5
1860.1945,51.935501099,0.2867760062,0.2978670001,2.1054000854,0.8093000054,0.7767999768,1.0,0.0802000016,9.0,1.0,1706.7419434,1511.8997803,0.319986999,1.0,3.232228756,3.1795685291,8.5
1860.3469,49.976600647,0.2881219983,0.2978670001,2.0919001102,0.7806000113,0.7633000016,1.0,0.0670000017,9.0,1.0,2073.3344727,1755.1320801,0.327937007,1.0,3.3166234493,3.244248867,8.5
1860.4993,49.150398254,0.3039579988,0.3002519906,2.0913999081,0.7621999979,0.7559999824,1.0,0.1033999994,9.0,1.0,3582.9458008,3452.9802246,0.3287740052,1.0,3.5542402267,3.5381941795,8.5
1860.6517,48.774398804,0.3016459942,0.2993040085,2.0938999653,0.7480000257,0.7511000037,1.0,0.1010000035,9.0,1.0,3583.0239258,3453.112793,0.3271560073,1.0,3.5542562008,3.5382194519,8.5
1860.8041,48.399398804,0.2947899997,0.2988690138,2.0989000797,0.7336999774,0.7462999821,1.0,0.0909999982,9.0,1.0,3211.560791,2981.0505371,0.3239580095,1.0,3.5067358017,3.4743888378,8.5
1860.9565,51.675800323,0.2907289863,0.2932170033,2.1078000069,0.7450000048,0.7602000237,1.0,0.0922000036,9.0,1.0,2211.2160645,2051.3747559,0.3186590075,1.0,3.3446450233,3.312060833,8.5
1861.1089,57.289100647,0.2913329899,0.2716119885,2.1308000088,0.7724999785,0.7861999869,1.0,0.1215000004,9.0,1.0,1728.1636963,1532.7120361,0.3051199913,1.0,3.2376048565,3.185479641,8.5
1861.2613,63.218799591,0.2998790145,0.2205380052,2.1805000305,0.8022000194,0.8137999773,1.0,0.2013999969,3.0,1.0,1178.984375,1069.1379395,0.2760699987,1.0,3.0714805126,3.0290093422,8.5
1861.4137,69.289100647,0.2962479889,0.2120400071,2.2130000591,0.8399999738,0.8389999866,1.0,0.2321999967,3.0,1.0,1178.984375,1069.1379395,0.2568340003,1.0,3.2290933132,3.1714038849,8.5
1861.5661,75.546897888,0.3043740094,0.2020259947,2.1926999092,0.888100028,0.861100018,1.0,0.2720000148,3.0,1.0,1110.1209717,1046.2116699,0.2690699995,1.0,3.0451219082,3.0193572044,8.5
1861.7185,81.867202759,0.2999689877,0.2004290074,2.2021999359,0.9394999743,0.8823999763,1.0,0.2278999984,3.0,1.0,142.74127197,83.689056396,0.2632499933,1.0,2.154604435,1.9227267504,8.5
1861.8709,87.507797241,0.305554986,0.2120400071,2.1858999729,0.9822000265,0.9059000015,1.0,0.2211000025,8.0,1.0,18.163499832,6.2602000237,0.2729969919,1.0,1.2589657307,0.7964417934,8.5
1862.0233,91.066398621,0.311480999,0.2020259947,2.1926999092,0.9984999895,0.9368000031,1.0,0.2432000041,8.0,1.0,3.2635920048,3.0446412563,0.2690699995,1.0,0.5743668675,0.556037128,8.5
1862.1757,93.716796875,0.3247160017,0.1597850025,2.2295999527,1.0033999681,0.9707999825,1.0,0.318599999,8.0,1.0,3.7528998852,3.5954999924,0.2476010025,1.0,0.5743668675,0.5557593107,8.5
1862.3281,96.375,0.3174920082,0.1230660006,2.2741999626,1.0082999468,1.004799962,1.0,0.3555999994,4.0,1.0,3.7508833408,3.5950489044,0.2210910022,0.0,0.5741443634,0.5557168722,8.5
1862.4805,98.755897522,0.3164910078,0.1051530018,2.2943000793,1.0336999893,1.0341000557,1.0,0.3774999976,4.0,1.0,3.1071174145,2.9084525108,0.2091999948,0.0,0.5743668675,0.556037128,8.5
1862.6329,100.98049927,0.3070900142,0.125703007,2.2783999443,1.0706000328,1.0607000589,1.0,0.3364000022,4.0,1.0,3.7528011799,3.5978012085,0.2184139937,0.0,0.5743555427,0.556037128,8.5
1862.7853,103.21479797,0.3094750047,0.1335539967,2.2683000565,1.1076999903,1.0873999596,1.0,0.3298000097,4.0,1.0,3.7542006969,3.5993003845,0.2244320065,0.0,0.5745174885,0.5562180877,8.5
1862.9377,103.92019653,0.3064579964,0.1377460063,2.2657999992,1.1267000437,1.1045000553,1.0,0.3197000027,4.0,1.0,3.7550005913,3.5999000072,0.2258470058,0.0,0.5746099949,0.5562904477,8.5
1863.0901,103.12400055,0.303339988,0.1475789994,2.2572999001,1.1279000044,1.111899972,1.0,0.3021999896,4.0,1.0,3.755500555,3.5999000072,0.2308280021,0.0,0.5746678114,0.5562904477,8.5
1863.2425,101.96389771,0.2983570099,0.160698995,2.2464001179,1.1248999834,1.1171000004,1.0,0.277399987,3.0,1.0,3.7561004162,3.5998001099,0.2371349931,1.0,0.5747371912,0.5562784076,8.5
1863.3949,101.1128006,0.2961699963,0.1733040065,2.2342998981,1.1182999611,1.1198999882,1.0,0.2786999941,3.0,1.0,3.7565999031,3.5998001099,0.2442789972,1.0,0.5747949481,0.5562784076,8.5
1863.5473,100.85569763,0.303339988,0.1758719981,2.2328000069,1.1049000025,1.1181999445,1.0,0.2786999941,3.0,1.0,3.7567000389,3.5996999741,0.2450869977,1.0,0.5748065114,0.5562663078,8.5
1863.6997,100.85540009,0.3001599908,0.1723040044,2.2327001095,1.0885000229,1.1145999432,1.0,0.2649999857,3.0,1.0,3.7564995289,3.5995995998,0.2452979982,1.0,0.5747833252,0.5562542081,8.5
1863.8521,100.59230042,0.3034760058,0.1656969935,2.2376000881,1.0719000101,1.1103999615,1.0,0.2786999941,3.0,1.0,3.7558000088,3.5991001129,0.242452994,1.0,0.5747023821,0.5561938286,8.5
1864.0045,98.707000732,0.307723999,0.1604419947,2.2404000759,1.0541000366,1.1030000448,1.0,0.2919999957,3.0,1.0,3.7547991276,3.5979988575,0.240861997,1.0,0.5745867491,0.5560610294,8.5
1864.1569,95.839797974,0.3065800071,0.159097001,2.2427000999,1.035599947,1.0936000347,1.0,0.2919999957,3.0,1.0,3.7537000179,3.5964000225,0.2395190001,1.0,0.5744096041,0.5558123589,8.5
1864.3093,92.968803406,0.3083119988,0.1630090028,2.2372999191,1.0170999765,1.084100008,1.0,0.2896000147,3.0,1.0,3.0956025124,2.8940029144,0.2427400053,1.0,0.5744096041,0.5558123589,8.5
1864.4617,92.349601746,0.3147349954,0.1578339934,2.2386000156,1.0191999674,1.0836999416,1.0,0.3061000109,3.0,1.0,3.0990040302,2.8977050781,0.2421080023,1.0,0.5331798643,0.5094047785,8.5
1864.6141,93.679702759,0.321525991,0.1436859965,2.2493000031,1.0391999483,1.0908999443,1.0,0.3348999918,3.0,1.0,3.104203701,2.9040048122,0.2358900011,0.0,0.4919501245,0.4629971981,8.5
1864.7665,95.251998901,0.3224030137,0.1150809973,2.2797000408,1.0613000393,1.0990999937,1.0,0.3476999998,4.0,1.0,,,0.2179419994,0.0,,,8.5
1864.9189,96.399398804,0.3263660073,0.1009130031,2.2923998833,1.0799000263,1.1047999859,1.0,0.3982000053,4.0,1.0,,,0.2105190009,0.0,,,8.5
1865.0713,96.930900574,0.3235940039,0.1066249982,2.2881000042,1.0932999849,1.1071000099,1.0,0.386500001,4.0,1.0,,,0.2130129933,0.0,,,8.5
1865.2237,97.236099243,0.3188900054,0.1155000031,2.2816998959,1.1049000025,1.1080000401,1.0,0.3677999973,4.0,1.0,3.1076967716,2.908796072,0.2167239934,0.0,0.5333739668499999,0.50979070365,8.5
1865.3761,97.510002136,0.3100979924,0.120633997,2.2820000648,1.1132999659,1.1090999842,1.0,0.3476999998,4.0,1.0,3.1040194035,2.9045543671,0.2163300067,0.0,0.5743092299,0.5558680296,8.5
1865.5285,97.689498901,0.3087880015,0.1321740001,2.2704000473,1.1123000383,1.1110999584,1.0,0.3305999935,4.0,1.0,3.7523999214,3.5964000225,0.2231670022,0.0,0.5743092299,0.5558680296,8.5
1865.6809,97.812400818,0.311785996,0.1499339938,2.2492001057,1.1055999994,1.113499999,1.0,0.3120000064,4.0,1.0,3.7535004616,3.5972003937,0.2357829958,0.0,0.5744364858,0.5559645891,8.5
1865.8333,97.94039917,0.3157840073,0.1590490043,2.2585999966,1.0989999771,1.1159000397,1.0,0.3061000109,4.0,1.0,3.7539999485,3.597700119,0.2306649983,0.0,0.5744942427,0.5560249686,8.5
1865.9857,98.247596741,0.3245759904,0.1454519928,2.2453999519,1.0954999924,1.1151000261,1.0,0.3373000026,4.0,1.0,,,0.2382470071,0.0,,,8.5
1866.1381,98.707000732,0.3381690085,0.1255609989,2.2578999996,1.0945999622,1.1117999554,1.0,0.3838999867,4.0,1.0,,,0.2311870009,0.0,,,8.5
1866.2905,99.166000366,0.3411850035,0.116752997,2.2653999329,1.0937000513,1.1083999872,1.0,0.400000006,4.0,1.0,,,0.2268030047,0.0,,,8.5
1866.4429,99.611801147,0.3323970139,0.1285299957,2.2585999966,1.0910999775,1.1068999767,1.0,0.3713000119,4.0,1.0,3.7527010441,3.5979001522,0.2306649983,0.0,0.5743439198,0.5560491085,8.5
1866.5953,100.04000092,0.3122180104,0.1416569948,2.2578999996,1.0865000486,1.1074999571,1.0,0.3235000074,4.0,1.0,3.7538006306,3.5982003212,0.2306360006,0.0,0.5744711757,0.5560853481,8.5
1866.7477,100.46389771,0.2966369987,0.1519609988,2.2572000027,1.0813000202,1.1088000536,1.0,0.2863999903,4.0,1.0,3.7546000481,3.598400116,0.2307209969,0.0,0.5745636821,0.5561094284,8.5
1866.9001,100.74569702,0.2928360105,0.1508239955,2.260999918,1.0800000429,1.1102000475,1.0,0.282099992,4.0,1.0,3.7546994686,3.598400116,0.2284010053,0.0,0.5745751858,0.5561094284,8.5
1867.0525,100.72730255,0.3003959954,0.1436759979,2.2637000084,1.0868999958,1.1121000051,1.0,0.3028999865,4.0,1.0,3.7541995049,3.5982997417,0.2269760072,0.0,0.5745173693,0.5560973287,8.5
1867.2049,100.5483017,0.3079130054,0.1341730058,2.2690000534,1.098099947,1.114199996,1.0,0.3267999887,4.0,1.0,3.7534995079,3.5980000496,0.2240239978,0.0,0.5744363666,0.5560611486,8.5
1867.3573,100.58229828,0.3129380047,0.1236139983,2.2769999504,1.1074999571,1.1161999702,1.0,0.3481999934,4.0,1.0,3.7528998852,3.5979003906,0.2193540037,0.0,0.5743669868,0.5560491085,8.5
1867.5097,101.75589752,0.3172619939,0.1182139963,2.2799999714,1.1066999435,1.1174000502,1.0,0.3617999852,4.0,1.0,3.7528998852,3.5985000134,0.2176939994,0.0,0.5743670464,0.5561215878,8.5
1867.6621,103.90039825,0.324007988,0.1159799993,2.2778999805,1.0973000526,1.1180000305,1.0,0.375,4.0,1.0,3.7536010742,3.5997009277,0.2190759927,0.0,0.5744481087,0.556266427,8.5
1867.8145,106.04489899,0.3165050149,0.1275990009,2.2702999115,1.0879000425,1.1186000109,1.0,0.3483999968,4.0,1.0,3.7550001144,3.6010000706,0.2233799994,0.0,0.5746100545,0.5564231873,8.5
1867.9669,107.18920135,0.308517009,0.1408330053,2.2613999844,1.0878000259,1.1187000275,1.0,0.3190000057,4.0,1.0,3.756300211,3.6020002365,0.2285169959,0.0,0.5747603178,0.5565437078,8.5
1868.1193,107.10959625,0.3051120043,0.1503529996,2.2534000874,1.0992000103,1.1181999445,1.0,0.3014000058,4.0,1.0,3.7566988468,3.6022992134,0.2331860065,0.0,0.5748063922,0.5565798283,8.5
1868.2717,106.91159821,0.3155010045,0.1329240054,2.2653000355,1.1116000414,1.1175999641,1.0,0.339899987,4.0,1.0,,,0.2263550013,0.0,,,8.5
1868.4241,106.40329742,0.3197810054,0.0927250013,2.3059000969,1.1169999838,1.1179000139,1.0,0.398999989,4.0,1.0,,,0.202372998,0.0,,,8.5
1868.5765,105.34470367,0.3261269927,0.0503970012,2.34739995,1.1098999977,1.1198999882,1.0,0.4638000131,4.0,1.0,0.0099999998,0.0099999998,0.1778510064,0.0,0.5747603178,0.5565437078,8.5
1868.7289,104.0625,0.3255159855,0.0539509989,2.3440001011,1.0976999998,1.122699976,1.0,0.4582999945,4.0,1.0,,,0.1798740029,0.0,,,8.5
1868.8813,102.64649963,0.3361720145,0.0810860023,2.3076000214,1.0882999897,1.1248999834,1.0,0.4390999973,4.0,1.0,,,0.2017379999,0.0,,,8.5
1869.0337,100.80079651,0.341053009,0.1071830019,2.2760000229,1.0874999762,1.1258000135,1.0,0.412499994,4.0,1.0,,,0.220502004,0.0,,,8.5
